income,married,kids,nonwhite,female,education,urban,ability
37739.06,0,0,0,1,12,0,35
10188.41,0,4,0,0,4,0,17
12715.62,1,0,0,0,8,0,15
10104.74,1,2,0,0,3,1,10
12046.34,1,1,1,1,7,0,65
15576.1,0,3,1,1,6,0,21
11184.97,0,0,1,1,4,1,5
21585.98,1,4,1,1,9,0,58
40154.71,0,0,0,1,12,1,41
11045.3,0,0,1,0,6,0,33
29710.83,1,4,1,1,12,1,38
11648.84,1,4,1,1,6,1,21
13956.09,0,0,1,1,9,1,57
18113.72,1,0,1,0,8,0,51
24240.32,1,0,1,0,8,1,38
259394.87,1,0,1,1,14,1,14
11185.69,0,0,1,0,7,0,11
55354.03,1,1,1,1,12,1,64
10868.32,1,1,1,1,6,0,44
93536.87,1,0,1,0,9,0,42
274558.65,0,2,0,1,14,0,56
46749.31,0,0,1,1,8,0,74
25634.39,1,0,1,0,9,0,43
41813.81,0,1,0,1,12,1,14
42518.94,0,1,0,1,11,0,36
353992.48,1,0,0,1,15,0,1
43662.5,0,0,0,1,11,0,33
673701,1,0,1,1,14,1,88
90485.91,0,1,1,1,11,0,66
776023.68,0,0,1,1,16,1,33
47667.2,1,0,1,1,12,1,33
133891.95,0,0,1,0,12,0,58
12723.21,0,3,1,0,6,1,56
340357.73,1,3,0,1,16,0,8
10161.2,1,1,1,0,3,1,26
23876.99,1,0,0,1,11,1,17
10963.23,1,0,1,0,6,1,75
43623.34,0,0,0,0,11,0,48
113066.23,0,0,1,1,9,1,60
18876.96,1,0,1,1,9,1,30
19157.56,1,0,1,0,8,0,79
242371.15,1,2,0,1,13,0,60
18773.15,0,0,1,0,8,0,79
846525.64,1,1,1,0,16,1,74
11582.66,1,0,1,1,8,1,27
410059.5,1,0,1,1,15,0,89
21622.41,1,0,1,1,10,0,27
166513.4,1,1,1,0,12,1,90
877319.65,1,2,1,1,14,1,97
67704.05,1,2,0,1,12,0,70
13470.46,0,2,0,0,8,0,23
291096.08,1,0,0,0,12,1,42
13311.68,0,3,0,1,8,1,10
10079.19,0,0,1,1,3,0,65
38077.17,0,0,0,1,12,0,15
93200.87,1,0,1,1,12,0,8
19134.89,0,1,1,1,9,1,8
56908.25,1,2,1,0,8,1,25
63579.48,1,1,1,0,12,1,82
38761.19,0,4,1,1,12,1,10
275975.57,0,0,0,1,12,1,42
88980.15,0,0,0,0,11,0,16
98577.73,1,0,0,0,13,0,22
72704.5,1,0,1,0,11,0,60
414866.33,0,2,0,1,16,0,71
26055.73,0,0,1,1,11,1,15
44959.21,1,0,1,1,12,0,50
81675.03,0,0,1,0,10,0,57
26543.91,0,0,1,1,8,1,12
60432.25,0,0,1,0,11,0,21
834947.98,0,2,1,1,13,0,84
59852.44,0,1,0,0,12,0,15
16922.24,0,0,1,1,10,1,36
10826.73,1,1,1,0,5,1,32
22551.32,1,2,0,1,11,1,7
10310.73,0,0,1,1,5,0,8
17880.65,1,1,1,1,10,1,46
13533.55,1,0,1,1,7,1,64
11171.22,0,0,0,1,5,1,46
465384.98,0,2,0,1,15,1,81
10789.49,1,0,0,0,5,1,57
794698.48,1,2,0,0,13,1,39
65323.36,0,0,1,0,9,1,40
71258.41,0,0,0,1,12,1,7
19928.53,1,0,1,1,8,1,32
37415.46,0,4,1,0,10,0,21
35237.88,1,0,1,1,11,0,92
10638.45,1,0,1,0,5,0,37
125276.23,0,0,1,1,12,0,50
30799.63,0,0,1,1,11,0,13
13031.78,1,0,1,1,8,1,34
11314,0,0,0,0,6,0,35
27130.66,0,3,1,0,9,1,81
53495.8,1,0,1,1,9,1,43
51077.65,0,3,0,1,12,1,41
45431.64,1,3,1,1,13,1,0
10721.77,0,0,1,0,5,0,68
125930.39,1,2,1,0,12,1,85
48840.72,1,0,0,0,11,0,16
377720.64,1,2,0,1,15,1,84
59975.66,0,0,0,1,12,1,40
161175.88,0,0,0,0,13,0,64
10342.44,1,2,1,0,5,0,7
90732.96,0,0,0,0,12,0,91
20086.77,0,0,1,0,7,0,54
944769.53,0,0,1,1,12,1,18
34951.45,1,0,1,0,11,0,59
14553.71,1,0,1,1,9,0,73
153445.39,0,0,1,0,13,0,83
10377.94,1,0,1,1,5,0,97
114141.2,0,0,0,1,13,1,93
22055.43,1,0,1,1,10,1,48
11964.68,1,0,1,0,7,1,92
61632.15,1,2,1,1,12,0,0
21090.91,1,2,1,0,9,0,3
46697.04,1,3,0,1,12,0,19
10747.21,0,0,1,0,6,0,7
61844.22,0,0,0,0,12,0,24
365328.58,1,2,1,0,13,1,96
10633.99,1,0,1,0,5,0,96
138920.12,0,0,0,1,13,0,9
293656.69,0,2,0,0,13,0,41
199292.77,1,1,1,0,13,0,74
236200.12,0,0,0,1,12,0,63
517223.39,0,1,0,0,14,1,70
184116.31,1,0,0,1,15,0,34
18828.34,1,0,0,1,10,0,30
13523.32,1,2,0,0,6,1,57
19376.02,1,0,1,1,11,0,9
15412.67,0,0,1,1,8,1,64
678682.37,1,2,1,0,13,1,49
11774.83,1,0,1,0,7,0,23
47389.8,1,0,1,1,12,0,10
14864.28,1,0,0,0,7,0,8
42354.21,0,0,1,1,12,0,68
134944.44,1,0,1,0,12,1,31
39528.59,1,0,1,0,10,1,9
12362.24,0,4,0,0,6,0,49
56853.74,0,0,1,1,12,0,31
19803.64,0,0,0,0,8,0,52
59847.82,1,0,0,0,11,1,5
11409.58,1,0,1,0,7,0,30
11210.17,1,1,1,0,7,0,49
233996.99,0,2,0,1,13,0,34
17333.89,1,4,0,1,10,1,13
10088.36,1,4,1,0,2,0,8
13585.56,1,4,1,0,7,1,11
10730.01,1,0,1,0,5,0,17
14789.35,0,2,1,0,8,0,64
16863.11,1,0,1,0,8,1,21
261089.99,1,1,0,1,13,0,27
15768.95,0,2,1,0,9,0,20
13886.27,0,0,1,0,8,0,12
416024.21,0,2,0,1,16,0,96
392719.48,1,0,1,0,12,1,89
31241.9,1,4,0,1,10,0,96
61281.18,1,0,1,0,10,0,16
10229.35,0,0,1,0,3,1,53
27663.2,0,4,1,1,7,0,55
12078.61,1,0,1,0,7,1,34
12168.91,0,0,1,0,6,1,6
11638.28,0,1,1,1,7,0,66
10331.52,0,0,1,0,4,1,54
191212.26,1,2,0,0,14,1,10
17508.89,1,1,0,0,8,0,37
23990.19,0,0,1,1,11,1,99
828511.02,0,2,0,1,15,0,88
11350.37,1,1,1,0,5,0,85
14007.23,1,0,1,1,9,1,37
161040.26,0,0,0,0,12,0,98
27420.26,1,1,1,1,10,1,13
244299.23,1,0,1,0,12,1,89
69395.44,1,4,1,1,12,0,51
289794.56,1,0,1,0,12,0,36
12282.9,0,0,1,0,5,1,57
52177.55,0,1,1,0,11,1,49
13123.16,0,1,1,1,7,0,66
118135.54,0,2,1,1,11,1,58
30915.99,1,0,0,0,10,0,50
35083.31,0,0,1,1,12,0,66
53050.92,1,0,0,1,12,0,28
10196.28,0,2,1,1,2,1,33
71911.95,0,0,1,0,9,0,35
227845.98,0,1,0,1,13,1,64
10354.37,1,0,1,1,5,0,12
468155.86,0,0,1,1,16,1,41
137757.62,0,0,0,1,13,1,46
20437.78,1,1,1,1,10,0,19
22206.96,1,0,0,1,9,0,44
11760.26,0,2,1,0,7,0,72
149115.94,0,0,1,0,11,1,70
13804.79,0,0,1,1,9,1,51
10857.23,1,0,1,1,6,1,43
12600.89,0,0,1,0,5,1,18
727416.39,0,4,1,1,16,0,12
21139.59,1,0,1,0,8,1,5
10315.2,1,0,1,0,4,1,22
440999.45,0,2,1,0,14,1,77
691207.17,1,0,1,1,16,1,89
17487.59,1,0,0,0,9,1,31
14182.33,0,0,1,1,9,0,56
154828.64,1,0,0,1,12,0,53
253242.84,0,1,1,1,15,1,95
15672.2,1,3,1,0,7,1,2
312354.15,0,2,1,1,14,1,41
10433.38,0,0,1,0,4,1,39
11967.29,0,2,0,1,7,1,30
103762.86,0,2,0,0,11,1,67
418110.48,0,0,0,0,13,0,93
10957.03,1,0,1,0,5,1,16
66043.31,0,0,1,1,11,1,54
12267.73,0,0,1,1,8,0,80
10817.94,0,4,1,0,4,0,49
16899.37,1,1,1,1,9,1,69
281748.35,1,0,0,0,10,1,20
83449.73,1,0,0,1,12,1,64
11156.12,1,1,1,1,7,1,52
18765.48,1,2,1,1,9,0,22
435945.75,1,0,1,1,15,1,85
104105.55,1,0,0,1,12,0,64
12028.31,0,1,0,0,7,1,55
12466.89,1,0,1,0,5,0,16
10062.74,0,2,1,1,3,1,3
118770.68,0,1,0,0,9,0,62
10297.56,0,1,0,1,5,1,40
39207.73,0,0,0,0,10,1,50
289864,0,0,0,1,15,1,51
11314.46,0,0,1,1,7,0,16
15798.9,1,0,1,0,9,0,46
10650.11,1,0,0,0,5,1,33
14709.68,0,1,0,0,9,0,22
11363.46,1,4,1,0,6,0,42
12877.02,0,0,1,1,8,1,56
30809.89,1,0,1,1,10,0,66
140301.98,1,0,0,1,13,0,54
13503.89,0,4,1,1,9,1,54
32229.03,1,0,1,1,11,0,45
73510.64,1,0,1,1,11,0,87
11173.2,1,0,1,1,6,1,58
10210.14,0,2,1,1,4,1,85
13148.15,0,2,1,1,9,1,12
13721.11,1,0,1,1,8,0,59
20658.41,0,0,1,1,10,0,54
36376.44,0,1,1,0,11,1,47
13728.45,0,0,1,0,8,0,26
202636.81,0,0,1,1,13,0,54
10897.74,0,0,0,1,5,0,22
59815.04,0,0,1,1,10,0,18
18239.96,1,0,1,0,6,0,52
230322.91,0,2,0,0,14,0,84
21537.71,0,1,1,0,6,1,62
49877.11,1,0,0,1,11,1,61
179430.97,1,0,1,1,13,0,60
91370.04,1,0,0,1,12,0,87
11007.45,0,1,1,1,7,1,40
11407.45,1,1,1,1,5,1,46
13665.54,1,0,1,1,9,1,22
11013.04,1,0,1,1,5,0,13
11165.05,0,4,1,0,6,0,12
17947.93,1,0,1,0,9,1,34
29687.32,0,0,1,1,11,1,92
13618.55,1,2,1,0,8,1,21
170663.03,1,0,0,0,12,1,59
27724.97,1,0,1,1,11,0,57
10851.02,1,0,1,1,5,1,8
13905.64,0,0,1,1,8,0,29
121009.28,1,3,0,1,13,1,40
12336.31,0,0,1,0,6,0,68
24366.84,1,0,0,1,11,0,93
12564.02,1,3,1,0,8,0,53
15907.83,1,0,0,1,9,1,26
12707.07,0,2,0,1,8,0,65
11324.21,1,0,0,1,7,1,31
25800.52,0,0,1,0,10,1,46
10909.53,0,0,1,0,6,1,64
11416.39,1,0,1,0,6,0,13
36938.79,1,0,1,1,12,0,13
83776.44,1,0,0,0,12,1,69
10200.81,0,1,1,0,4,0,53
17430.12,1,0,0,0,8,1,23
11589.39,1,0,0,0,7,1,47
385739.97,1,1,0,1,14,0,83
17721.12,0,0,1,1,8,1,49
332696.9,0,2,0,0,13,1,81
368960.06,0,1,1,0,14,1,82
19775.52,0,1,0,1,10,1,54
55002.74,1,0,1,0,12,1,40
12098.74,0,0,1,1,6,1,69
13897.89,1,0,1,1,7,0,44
124807.21,0,1,0,1,13,0,26
15688.52,0,0,1,0,8,1,33
28153.13,0,2,1,0,10,1,22
11379.47,1,1,0,1,6,0,63
376552.39,0,0,1,1,14,1,22
21920.72,1,0,1,1,10,1,63
517819.7,1,0,0,1,15,0,32
656469.26,1,1,0,1,16,1,96
52654.27,1,0,0,0,11,0,28
15641.08,1,0,1,1,9,0,36
95768.6,0,4,0,0,12,1,60
15559.69,0,0,1,0,7,0,37
224423.4,1,0,0,0,13,0,81
11811.22,1,0,1,1,7,0,50
364761.74,0,0,0,1,14,1,2
483257.45,0,4,1,0,12,0,98
253826.34,1,1,1,0,12,0,57
10015.07,0,2,1,0,-0,0,0
10166.44,0,0,1,1,4,1,29
255083.69,0,1,1,1,15,0,72
17078.97,1,1,0,1,10,0,15
11397.23,0,0,1,0,6,1,24
72294.03,1,0,1,1,13,0,15
43723.28,1,3,0,1,12,0,49
10520.03,0,2,1,0,5,0,32
36962.45,0,1,0,0,11,0,63
10347.46,0,0,1,0,5,0,62
328203.12,0,0,1,1,16,0,83
144457.74,0,0,1,0,13,1,80
121050.48,0,2,1,1,12,0,58
11483.88,0,0,1,0,4,0,36
11807.77,1,4,1,1,5,1,34
13800,1,3,1,0,8,1,46
10446.16,0,1,1,1,5,0,69
76389.74,1,0,1,0,12,1,62
10065.08,1,0,1,0,2,1,0
10600.03,1,0,0,0,5,0,45
21715.92,1,0,1,1,10,1,33
346714.6,0,0,0,0,14,1,23
13353.94,1,2,1,0,8,0,62
16260.73,1,3,1,1,9,0,52
10433.97,0,0,1,1,5,1,68
33442.42,0,2,1,0,10,1,67
12996.46,0,1,1,0,7,0,3
34351,0,1,1,1,12,1,42
80036.37,1,1,1,1,13,1,73
11105.46,0,0,1,1,7,0,67
94362.79,1,1,1,1,12,0,90
15262.98,0,1,0,0,8,0,52
16958.8,1,0,1,1,9,0,45
13241.47,0,1,0,1,8,1,67
110774.61,0,0,1,1,12,0,89
45341.16,1,0,0,0,9,1,65
37071.57,1,1,1,1,12,1,37
339541.06,0,2,0,1,15,1,2
13057.1,0,2,1,1,6,1,54
89209.46,1,0,0,0,12,1,28
65594.95,1,0,1,0,12,1,91
51844.72,0,0,1,1,12,1,67
40526.3,1,0,1,1,11,1,29
12841.54,1,0,0,0,8,0,14
14435.84,0,0,1,1,9,1,30
214805.51,0,1,1,1,14,0,20
43199.59,0,0,0,1,12,0,74
11575.77,1,0,1,0,7,0,89
62065.32,1,0,0,1,12,0,53
43249.2,0,1,1,1,12,1,92
425177.87,0,0,1,0,14,1,84
34860.33,0,0,1,0,11,1,63
81956.25,0,2,1,1,12,0,71
13376.59,1,2,1,0,7,1,52
324400.08,1,0,1,0,14,1,19
15442.47,1,0,1,1,9,1,6
10370.87,0,1,1,0,5,0,28
20712.98,0,1,1,1,11,1,16
19735.46,0,0,0,0,8,1,54
10316.88,1,2,1,1,1,1,30
37515.59,1,0,0,1,8,0,6
10932.69,1,1,0,0,5,0,41
11273.87,0,2,1,1,7,0,36
15151.74,1,0,1,1,8,1,59
79005.43,0,1,0,1,13,0,80
15033.33,1,1,1,1,8,0,12
109982.38,0,0,0,1,12,1,63
450790.64,1,0,1,1,13,0,25
17729.85,1,0,0,1,10,0,21
86920.31,1,0,1,0,11,1,60
44446.17,1,0,0,0,10,0,35
12099.43,1,2,1,1,7,1,2
10245.68,0,0,1,0,4,0,48
19882.49,1,3,1,1,9,0,16
14501.91,1,0,1,1,8,1,94
123078.63,1,2,1,1,13,0,91
62038.86,0,0,1,0,10,1,30
11073.85,0,0,0,0,6,0,29
87838.02,0,1,0,1,13,1,33
70688.84,0,0,0,0,11,1,0
13670.85,0,0,1,0,6,1,9
10511.25,1,1,1,0,5,0,59
16200.35,0,2,1,1,7,0,19
70712.47,1,0,0,1,13,1,98
46424.14,1,0,0,1,12,0,7
61552.97,1,1,1,1,12,1,49
17280.21,0,0,1,1,10,0,50
41149.33,0,2,0,0,9,0,69
186370.09,1,0,1,0,12,1,77
153180.46,0,0,0,0,13,1,33
10963.63,1,1,1,1,7,0,48
10828.55,0,0,1,1,3,1,48
12363.44,1,2,1,1,6,0,61
14857.86,0,4,1,1,9,0,38
92266.75,0,0,0,1,14,0,30
371586.45,0,0,1,1,12,0,76
10133.9,0,2,1,1,4,0,7
18930.19,1,2,1,1,9,0,53
184785.75,0,0,0,0,13,0,77
11064.25,1,1,1,0,6,1,68
10714.95,1,1,1,0,5,0,24
37719.25,1,4,1,1,12,1,29
61045.46,0,2,0,0,10,0,3
12498.97,1,2,1,1,6,1,21
17536.99,1,2,0,1,9,0,57
10951.57,1,0,1,0,3,0,66
14222.38,0,0,0,0,8,0,7
52309.46,0,4,0,1,11,0,25
17448.71,1,4,1,1,7,1,2
14486.95,1,0,0,0,5,0,66
57430.52,1,0,0,1,12,1,25
178490.49,1,2,1,1,15,1,23
86415.34,0,2,0,0,8,0,42
280604.17,0,0,1,0,12,0,56
570035.97,0,1,1,1,17,1,78
10941.04,1,0,1,0,6,1,37
97718.47,1,0,1,0,12,1,7
75515.06,0,0,1,0,11,1,44
41296.35,1,0,1,0,10,1,12
26658.9,0,0,0,1,11,1,11
664408.04,0,4,0,0,15,1,5
10083.65,0,0,1,0,0,0,65
10382.87,1,0,1,0,4,1,68
852739.3,1,0,0,0,16,1,19
11387.74,1,1,0,1,7,0,34
41127.09,1,0,0,0,10,0,61
12930.35,1,0,1,1,7,0,79
533904.19,1,0,1,0,13,0,92
95124.65,1,2,0,0,12,0,99
11334.48,0,0,1,0,7,0,13
85069.25,0,0,0,0,12,1,21
754286.97,0,0,0,1,16,1,96
37826.65,1,0,0,1,9,1,99
12458.39,1,2,1,0,6,1,78
96747.54,1,0,1,0,11,0,37
10343.68,1,2,1,0,5,0,69
11343.03,0,1,1,0,7,1,35
12907.64,1,0,0,1,8,0,58
11555.59,0,0,0,1,7,0,50
118741.59,0,0,1,0,12,1,87
739998.91,1,0,1,1,16,0,86
10782.28,0,0,1,0,5,1,23
47573.91,0,0,0,0,10,1,17
85324.28,1,0,0,1,13,0,10
38080.33,1,0,1,0,9,0,13
16930.45,0,1,1,1,10,0,59
12284.6,1,2,1,0,8,0,7
10737.66,0,2,0,1,5,1,45
22988.91,1,0,1,0,10,0,75
284016.66,1,0,0,1,13,1,25
28816.82,1,0,1,1,10,0,3
10219.6,0,1,0,1,4,0,54
36574,1,0,0,1,12,1,31
128695.72,0,0,1,1,13,1,70
269925.39,1,0,1,1,15,1,68
12394.27,0,1,1,1,6,1,32
59109.99,1,3,1,0,12,1,0
11203.12,0,0,1,1,6,0,43
11395.55,0,0,1,1,5,1,41
14202.75,0,0,1,0,7,1,23
51120.23,0,2,1,1,12,0,45
11947.77,1,0,0,0,7,1,52
16036.82,1,2,1,0,8,1,59
287700.89,1,0,1,0,13,1,39
56465.08,1,3,1,1,12,0,57
68690.8,0,0,1,0,11,0,68
31816.58,1,0,1,0,11,0,41
18775.32,0,0,1,0,8,1,12
37098.73,0,0,1,1,11,0,1
18099.79,1,1,1,1,10,1,0
66258.19,1,2,1,1,12,1,5
62249.36,0,0,1,1,12,0,85
114315.73,1,2,1,0,12,0,16
46979,0,1,1,0,9,1,91
10243.98,0,0,1,0,3,1,19
65213.38,1,1,1,1,10,1,24
12793.38,1,0,1,1,6,1,44
14632.16,0,2,0,0,8,1,33
466159.46,0,0,0,1,16,1,84
644908.73,0,0,1,0,13,0,55
34660.28,1,0,1,0,10,1,47
10167.79,0,0,1,0,3,1,54
240013.22,1,3,0,1,12,1,14
198109.23,1,1,1,0,13,1,70
273170.76,1,0,0,0,11,1,86
122228.11,1,2,1,0,12,1,92
569918.24,0,0,1,1,16,0,70
25847.93,1,2,0,0,8,1,17
11453.38,1,0,0,0,7,0,43
11103.1,1,4,1,1,7,0,5
10899.21,1,0,1,1,6,1,40
214642.28,0,1,0,0,12,1,98
13518.09,0,0,1,1,8,1,62
131288.4,0,2,1,0,12,0,35
70815.53,1,0,0,0,10,0,5
10440.23,0,2,0,1,5,1,31
117833.91,0,0,1,0,12,1,47
179275.41,1,0,0,1,14,1,75
88210.78,0,0,1,1,11,1,55
15423.34,0,0,0,1,9,1,31
77950.56,1,2,1,0,12,0,46
11398.25,0,1,1,0,7,0,5
24330.55,1,1,1,1,10,1,33
58347.1,0,0,0,1,12,0,41
13444.99,0,1,1,1,9,0,63
26621.21,1,1,0,0,10,1,30
10936.83,1,0,1,0,5,1,9
708989.72,1,2,1,1,16,1,84
18659.65,1,0,1,0,7,1,40
10168.85,1,0,1,0,2,1,9
518268,1,1,0,1,15,0,23
48505.07,1,1,0,1,12,0,64
60681.66,0,0,0,1,10,0,48
15196.1,1,1,0,1,7,0,42
759663.11,1,0,0,0,13,1,94
11238.37,0,0,0,1,7,0,10
18758.95,1,0,1,1,7,0,34
142341.88,0,0,0,1,14,0,64
76599.34,1,1,1,0,12,1,11
586764.68,0,3,0,1,13,0,91
17619.76,0,0,0,0,9,1,28
119015.97,1,0,1,1,12,0,54
10095,1,2,1,1,3,0,6
226531.33,1,0,1,0,12,1,80
76172.24,0,0,1,0,12,0,0
14571.54,1,0,1,0,8,1,89
17660.44,1,0,1,1,10,1,26
91919.17,0,3,1,0,10,0,12
16503.15,1,0,1,1,10,0,72
10220.71,0,0,1,1,3,1,57
11932.27,0,3,1,0,6,0,23
13502.11,0,4,0,0,8,1,77
821383.65,0,0,0,1,13,1,22
440568.1,1,1,0,1,14,0,61
17380.85,0,0,0,1,9,0,29
47662.29,1,0,1,0,9,0,67
47921.16,0,0,0,1,9,0,97
76014.56,0,0,0,0,12,0,2
68603.08,0,4,1,1,12,1,1
80168.91,0,2,1,1,12,0,22
14101.83,0,0,0,1,8,0,17
299952.59,1,1,1,0,12,1,13
467851.05,0,1,0,0,12,1,29
11041.28,1,0,1,0,6,1,38
12936.93,0,1,1,0,8,1,28
14308.45,0,0,1,0,8,0,24
22683.9,1,4,1,1,10,1,54
192266.03,1,2,1,0,12,0,78
522807.4,0,0,0,1,16,1,12
14270.2,0,0,1,0,8,0,29
10960.33,0,0,1,1,6,1,68
13429.56,1,0,1,0,8,1,59
66002.7,1,0,1,0,11,0,58
35811.65,0,0,0,0,10,0,65
59536.16,1,1,1,1,12,0,20
19522.68,0,0,0,1,8,1,68
10082.93,0,0,1,1,3,0,31
158233.77,1,0,0,0,12,0,58
11791.71,0,2,0,1,7,0,92
16979.05,0,0,1,1,9,1,26
13262.6,0,0,0,1,8,1,69
17434.16,0,2,0,1,10,1,31
70970.95,0,1,0,0,9,0,14
67073.56,1,0,1,1,11,1,34
10349.84,1,1,1,0,3,1,56
28436.02,0,0,0,0,9,0,52
20917.62,0,0,1,1,11,1,22
11573.82,1,0,1,0,6,1,63
11500.44,0,0,1,0,7,1,18
339176.63,0,0,0,1,15,1,79
21672.84,1,1,1,0,9,0,79
42851.46,1,2,1,1,11,1,43
249113.63,0,2,1,0,12,0,60
10159.01,1,0,0,1,4,0,36
251003.5,1,1,1,1,15,0,79
128096.41,1,0,0,0,12,0,85
38074.05,1,0,0,0,10,0,17
28650.5,1,0,0,0,9,0,32
10224.96,0,0,1,0,4,1,23
